EggID NestID Trt LayMass Mass2 Order1fac Order2fac HR1 HR2 scHR1 scHR2 T1 T2
4_20 4 cont 1.2219 1.0826 1 1 155 309 -1.69690245698748 0.40944728688397 0.666666666666667 0.666666666666667
4_20 4 cont 1.2219 1.0826 1 1 154 303 -1.74302069686726 0.20893049514657 0.75 0.75
4_20 4 cont 1.2219 1.0826 1 1 150 298 -1.9274936563864 0.041833168698736 0.833333333333333 0.833333333333333
4_20 4 cont 1.2219 1.0826 1 1 148 NA -2.01973013614597 NA 0.916666666666667 NA
4_20 4 cont 1.2219 1.0826 1 1 147 NA -2.06584837602575 NA 1 NA
4_20 4 cont 1.2219 1.0826 1 1 144 284 -2.2042030956651 -0.426039345355198 1.08333333333333 1.08333333333333
4_22 4 low 1.2242 1.1008 2 1 205 NA 0.609009537001709 NA 0.333333333333333 NA
4_22 4 low 1.2242 1.1008 2 1 NA NA NA NA NA NA
4_22 4 low 1.2242 1.1008 2 1 197 NA 0.240063617963439 NA 0.5 NA
4_22 4 low 1.2242 1.1008 2 1 193 NA 0.0555906584443039 NA 0.583333333333333 NA
4_22 4 low 1.2242 1.1008 2 1 189 NA -0.128882301074831 NA 0.666666666666667 NA
4_22 4 low 1.2242 1.1008 2 1 187 322 -0.221118780834399 0.843900335648338 0.75 0.75
4_22 4 low 1.2242 1.1008 2 1 184 315 -0.35947350047375 0.609964078621371 0.833333333333333 0.833333333333333
4_22 4 low 1.2242 1.1008 2 1 182 309 -0.451709980233318 0.40944728688397 0.916666666666667 0.916666666666667
4_22 4 low 1.2242 1.1008 2 1 179 303 -0.590064699872669 0.20893049514657 1 1
4_22 4 low 1.2242 1.1008 2 1 174 NA -0.820655899271588 NA 1.08333333333333 NA
32_18 32 low 1.1762 1.0841 1 1 NA NA NA NA NA NA
32_18 32 low 1.1762 1.0841 1 1 NA NA NA NA NA NA
32_18 32 low 1.1762 1.0841 1 1 NA NA NA NA NA NA
32_18 32 low 1.1762 1.0841 1 1 NA NA NA NA NA NA
32_18 32 low 1.1762 1.0841 1 1 NA NA NA NA NA NA
32_18 32 low 1.1762 1.0841 1 1 NA NA NA NA NA NA
32_18 32 low 1.1762 1.0841 1 1 NA NA NA NA NA NA
32_18 32 low 1.1762 1.0841 1 1 NA NA NA NA NA NA
32_18 32 low 1.1762 1.0841 1 1 191 NA -0.0366458213152637 NA 1 NA
32_18 32 low 1.1762 1.0841 1 1 NA NA NA NA NA NA
32_17 32 per 1.1997 1.1212 3 NA 185 NA -0.313355260593966 NA 0.333333333333333 NA
32_17 32 per 1.1997 1.1212 3 NA 175 NA -0.774537659391804 NA 0.416666666666667 NA
32_17 32 per 1.1997 1.1212 3 NA NA NA NA NA NA NA
32_17 32 per 1.1997 1.1212 3 NA 162 NA -1.37407477782899 NA 0.583333333333333 NA
32_17 32 per 1.1997 1.1212 3 NA 155 NA -1.69690245698748 NA 0.666666666666667 NA
32_17 32 per 1.1997 1.1212 3 NA NA NA NA NA NA NA
32_17 32 per 1.1997 1.1212 3 NA NA NA NA NA NA NA
32_17 32 per 1.1997 1.1212 3 NA NA NA NA NA NA NA
32_17 32 per 1.1997 1.1212 3 NA 140 NA -2.38867605518424 NA 1 NA
32_17 32 per 1.1997 1.1212 3 NA 138 NA -2.4809125349438 NA 1.08333333333333 NA
32_19 32 cont 1.1896 0.9967 1 1 NA NA NA NA NA NA
32_19 32 cont 1.1896 0.9967 1 1 NA 315 NA 0.609964078621371 NA 0.416666666666667
32_19 32 cont 1.1896 0.9967 1 1 NA 310 NA 0.442866752173537 NA 0.5
32_19 32 cont 1.1896 0.9967 1 1 159 304 -1.51242949746835 0.242349960436136 0.583333333333333 0.583333333333333
32_19 32 cont 1.1896 0.9967 1 1 157 NA -1.60466597722791 NA 0.666666666666667 NA
32_19 32 cont 1.1896 0.9967 1 1 154 NA -1.74302069686726 NA 0.75 NA
32_19 32 cont 1.1896 0.9967 1 1 151 NA -1.88137541650662 NA 0.833333333333333 NA
32_19 32 cont 1.1896 0.9967 1 1 149 NA -1.97361189626618 NA 0.916666666666667 NA
32_19 32 cont 1.1896 0.9967 1 1 147 NA -2.06584837602575 NA 1 NA
32_19 32 cont 1.1896 0.9967 1 1 NA NA NA NA NA NA
17_24 17 cont 1.2957 1.146 2 2 NA 322 NA 0.843900335648338 NA 0.333333333333333
17_24 17 cont 1.2957 1.146 2 2 218 NA 1.2085466554389 NA 0.416666666666667 NA
17_24 17 cont 1.2957 1.146 2 2 214 NA 1.02407369591976 NA 0.5 NA
17_24 17 cont 1.2957 1.146 2 2 209 NA 0.793482496520845 NA 0.583333333333333 NA
17_24 17 cont 1.2957 1.146 2 2 NA NA NA NA NA NA
17_24 17 cont 1.2957 1.146 2 2 204 287 0.562891297121926 -0.325780949486498 0.75 0.75
17_24 17 cont 1.2957 1.146 2 2 202 280 0.470654817362358 -0.559717206513465 0.833333333333333 0.833333333333333
17_24 17 cont 1.2957 1.146 2 2 199 276 0.332300097723007 -0.693395067671732 0.916666666666667 0.916666666666667
17_24 17 cont 1.2957 1.146 2 2 196 271 0.193945378083655 -0.860492394119566 1 1
17_24 17 cont 1.2957 1.146 2 2 194 NA 0.101708898324088 NA 1.08333333333333 NA
17_25 17 per 1.2482 1.1564 2 2 NA NA NA NA NA NA
17_25 17 per 1.2482 1.1564 2 2 222 NA 1.39301961495803 NA 0.416666666666667 NA
17_25 17 per 1.2482 1.1564 2 2 218 NA 1.2085466554389 NA 0.5 NA
17_25 17 per 1.2482 1.1564 2 2 NA NA NA NA NA NA
17_25 17 per 1.2482 1.1564 2 2 214 292 1.02407369591976 -0.158683623038664 0.666666666666667 0.666666666666667
17_25 17 per 1.2482 1.1564 2 2 210 NA 0.839600736400628 NA 0.75 NA
17_25 17 per 1.2482 1.1564 2 2 NA NA NA NA NA NA
17_25 17 per 1.2482 1.1564 2 2 206 NA 0.655127776881493 NA 0.916666666666667 NA
17_25 17 per 1.2482 1.1564 2 2 202 NA 0.470654817362358 NA 1 NA
17_25 17 per 1.2482 1.1564 2 2 NA NA NA NA NA NA
4_25 4 low 1.3062 1.1934 2 2 NA NA NA NA NA NA
4_25 4 low 1.3062 1.1934 2 2 243 NA 2.36150265243349 NA 0.416666666666667 NA
4_25 4 low 1.3062 1.1934 2 2 240 NA 2.22314793279414 NA 0.5 NA
4_25 4 low 1.3062 1.1934 2 2 235 NA 1.99255673339522 NA 0.583333333333333 NA
4_25 4 low 1.3062 1.1934 2 2 230 NA 1.7619655339963 NA 0.666666666666667 NA
4_25 4 low 1.3062 1.1934 2 2 226 NA 1.57749257447717 NA 0.75 NA
4_25 4 low 1.3062 1.1934 2 2 223 294 1.43913785483782 -0.091844692459531 0.833333333333333 0.833333333333333
4_25 4 low 1.3062 1.1934 2 2 220 289 1.30078313519847 -0.258942018907365 0.916666666666667 0.916666666666667
4_25 4 low 1.3062 1.1934 2 2 216 NA 1.11631017567933 NA 1 NA
4_25 4 low 1.3062 1.1934 2 2 213 NA 0.97795545603998 NA 1.08333333333333 NA
17_26 17 low 1.3004 1.2002 1 1 NA NA NA NA NA NA
17_26 17 low 1.3004 1.2002 1 1 NA NA NA NA NA NA
17_26 17 low 1.3004 1.2002 1 1 NA NA NA NA NA NA
17_26 17 low 1.3004 1.2002 1 1 NA NA NA NA NA NA
17_26 17 low 1.3004 1.2002 1 1 NA NA NA NA NA NA
17_26 17 low 1.3004 1.2002 1 1 NA NA NA NA NA NA
17_26 17 low 1.3004 1.2002 1 1 NA NA NA NA NA NA
17_26 17 low 1.3004 1.2002 1 1 NA 283 NA -0.459458810644765 NA 0.916666666666667
17_26 17 low 1.3004 1.2002 1 1 NA 277 NA -0.659975602382166 NA 1
17_26 17 low 1.3004 1.2002 1 1 NA NA NA NA NA NA
17_28 17 per 1.3354 1.2219 4 2 NA NA NA NA NA NA
17_28 17 per 1.3354 1.2219 4 2 225 NA 1.53137433459739 NA 0.416666666666667 NA
17_28 17 per 1.3354 1.2219 4 2 223 317 1.43913785483782 0.676803009200504 0.5 0.5
17_28 17 per 1.3354 1.2219 4 2 222 310 1.39301961495803 0.442866752173537 0.583333333333333 0.583333333333333
17_28 17 per 1.3354 1.2219 4 2 218 NA 1.2085466554389 NA 0.666666666666667 NA
17_28 17 per 1.3354 1.2219 4 2 215 NA 1.07019193579955 NA 0.75 NA
17_28 17 per 1.3354 1.2219 4 2 212 NA 0.931837216160196 NA 0.833333333333333 NA
17_28 17 per 1.3354 1.2219 4 2 209 289 0.793482496520845 -0.258942018907365 0.916666666666667 0.916666666666667
17_28 17 per 1.3354 1.2219 4 2 207 280 0.701246016761277 -0.559717206513465 1 1
17_28 17 per 1.3354 1.2219 4 2 204 NA 0.562891297121926 NA 1.08333333333333 NA
11_9 11 low 1.2825 1.1835 2 1 NA NA NA NA NA NA
11_9 11 low 1.2825 1.1835 2 1 NA NA NA NA NA NA
11_9 11 low 1.2825 1.1835 2 1 NA NA NA NA NA NA
11_9 11 low 1.2825 1.1835 2 1 246 NA 2.49985737207285 NA 0.583333333333333 NA
11_9 11 low 1.2825 1.1835 2 1 238 NA 2.13091145303457 NA 0.666666666666667 NA
11_9 11 low 1.2825 1.1835 2 1 NA NA NA NA NA NA
11_9 11 low 1.2825 1.1835 2 1 NA NA NA NA NA NA
11_9 11 low 1.2825 1.1835 2 1 225 NA 1.53137433459739 NA 0.916666666666667 NA
11_9 11 low 1.2825 1.1835 2 1 NA NA NA NA NA NA
11_9 11 low 1.2825 1.1835 2 1 220 NA 1.30078313519847 NA 1.08333333333333 NA
11_8 11 per 1.2577 0.8731 3 1 NA NA NA NA NA NA
11_8 11 per 1.2577 0.8731 3 1 203 331 0.516773057242142 1.14467552325444 0.416666666666667 0.416666666666667
11_8 11 per 1.2577 0.8731 3 1 NA 322 NA 0.843900335648338 NA 0.5
11_8 11 per 1.2577 0.8731 3 1 199 315 0.332300097723007 0.609964078621371 0.583333333333333 0.583333333333333
11_8 11 per 1.2577 0.8731 3 1 196 NA 0.193945378083655 NA 0.666666666666667 NA
11_8 11 per 1.2577 0.8731 3 1 193 NA 0.0555906584443039 NA 0.75 NA
11_8 11 per 1.2577 0.8731 3 1 NA NA NA NA NA NA
11_8 11 per 1.2577 0.8731 3 1 189 NA -0.128882301074831 NA 0.916666666666667 NA
11_8 11 per 1.2577 0.8731 3 1 186 NA -0.267237020714183 NA 1 NA
11_8 11 per 1.2577 0.8731 3 1 184 NA -0.35947350047375 NA 1.08333333333333 NA
16_18 16 per 1.0075 0.9171 2 1 NA NA NA NA NA NA
16_18 16 per 1.0075 0.9171 2 1 NA 304 NA 0.242349960436136 NA 0.4
16_18 16 per 1.0075 0.9171 2 1 NA 297 NA 0.00841370340916928 NA 0.5
16_18 16 per 1.0075 0.9171 2 1 204 NA 0.562891297121926 NA 0.583333333333333 NA
16_18 16 per 1.0075 0.9171 2 1 200 NA 0.37841833760279 NA 0.666666666666667 NA
16_18 16 per 1.0075 0.9171 2 1 NA NA NA NA NA NA
16_18 16 per 1.0075 0.9171 2 1 192 NA 0.00947241856452012 NA 0.833333333333333 NA
16_18 16 per 1.0075 0.9171 2 1 NA NA NA NA NA NA
16_18 16 per 1.0075 0.9171 2 1 NA NA NA NA NA NA
16_18 16 per 1.0075 0.9171 2 1 180 NA -0.543946459992885 NA 1.08333333333333 NA
11_10 11 cont 1.2664 1.1866 1 1 NA NA NA NA NA NA
11_10 11 cont 1.2664 1.1866 1 1 NA NA NA NA NA NA
11_10 11 cont 1.2664 1.1866 1 1 NA NA NA NA NA NA
11_10 11 cont 1.2664 1.1866 1 1 NA NA NA NA NA NA
11_10 11 cont 1.2664 1.1866 1 1 212 NA 0.931837216160196 NA 0.666666666666667 NA
11_10 11 cont 1.2664 1.1866 1 1 209 NA 0.793482496520845 NA 0.75 NA
11_10 11 cont 1.2664 1.1866 1 1 NA NA NA NA NA NA
11_10 11 cont 1.2664 1.1866 1 1 NA 307 NA 0.342608356304837 NA 0.916666666666667
11_10 11 cont 1.2664 1.1866 1 1 205 300 0.609009537001709 0.10867209927787 1 1
11_10 11 cont 1.2664 1.1866 1 1 203 NA 0.516773057242142 NA 1.08333333333333 NA
11_11 11 per 1.2929 1.1677 2 1 NA NA NA NA NA NA
11_11 11 per 1.2929 1.1677 2 1 NA NA NA NA NA NA
11_11 11 per 1.2929 1.1677 2 1 247 NA 2.54597561195263 NA 0.5 NA
11_11 11 per 1.2929 1.1677 2 1 NA NA NA NA NA NA
11_11 11 per 1.2929 1.1677 2 1 245 NA 2.45373913219306 NA 0.666666666666667 NA
11_11 11 per 1.2929 1.1677 2 1 NA NA NA NA NA NA
11_11 11 per 1.2929 1.1677 2 1 NA NA NA NA NA NA
11_11 11 per 1.2929 1.1677 2 1 239 NA 2.17702969291436 NA 0.916666666666667 NA
11_11 11 per 1.2929 1.1677 2 1 NA NA NA NA NA NA
11_11 11 per 1.2929 1.1677 2 1 NA NA NA NA NA NA
9_13 9 low 1.3004 1.2218 1 1 NA NA NA NA NA NA
9_13 9 low 1.3004 1.2218 1 1 NA NA NA NA NA NA
9_13 9 low 1.3004 1.2218 1 1 NA NA NA NA NA NA
9_13 9 low 1.3004 1.2218 1 1 NA 276 NA -0.693395067671732 NA 0.583333333333333
9_13 9 low 1.3004 1.2218 1 1 NA 269 NA -0.9273313246987 NA 0.666666666666667
9_13 9 low 1.3004 1.2218 1 1 NA NA NA NA NA NA
9_13 9 low 1.3004 1.2218 1 1 NA NA NA NA NA NA
9_13 9 low 1.3004 1.2218 1 1 NA NA NA NA NA NA
9_13 9 low 1.3004 1.2218 1 1 NA NA NA NA NA NA
9_13 9 low 1.3004 1.2218 1 1 NA NA NA NA NA NA
6_12 6 per 1.0135 0.9388 3 2 NA NA NA NA NA NA
6_12 6 per 1.0135 0.9388 3 2 NA NA NA NA NA NA
6_12 6 per 1.0135 0.9388 3 2 NA NA NA NA NA NA
6_12 6 per 1.0135 0.9388 3 2 NA 301 NA 0.142091564567436 NA 0.583333333333333
6_12 6 per 1.0135 0.9388 3 2 NA NA NA NA NA NA
6_12 6 per 1.0135 0.9388 3 2 NA NA NA NA NA NA
6_12 6 per 1.0135 0.9388 3 2 NA 284 NA -0.426039345355198 NA 0.833333333333333
6_12 6 per 1.0135 0.9388 3 2 NA NA NA NA NA NA
6_12 6 per 1.0135 0.9388 3 2 NA NA NA NA NA NA
6_12 6 per 1.0135 0.9388 3 2 NA NA NA NA NA NA
6_13 6 low 1.0987 1.0312 2 2 NA 307 NA 0.342608356304837 NA 0.333333333333333
6_13 6 low 1.0987 1.0312 2 2 NA NA NA NA NA NA
6_13 6 low 1.0987 1.0312 2 2 NA 294 NA -0.091844692459531 NA 0.5
6_13 6 low 1.0987 1.0312 2 2 NA 287 NA -0.325780949486498 NA 0.583333333333333
6_13 6 low 1.0987 1.0312 2 2 NA NA NA NA NA NA
6_13 6 low 1.0987 1.0312 2 2 NA NA NA NA NA NA
6_13 6 low 1.0987 1.0312 2 2 NA NA NA NA NA NA
6_13 6 low 1.0987 1.0312 2 2 NA NA NA NA NA NA
6_13 6 low 1.0987 1.0312 2 2 NA NA NA NA NA NA
6_13 6 low 1.0987 1.0312 2 2 NA NA NA NA NA NA
9_15 9 per 1.094 0.994 2 1 NA NA NA NA NA NA
9_15 9 per 1.094 0.994 2 1 NA 317 NA 0.676803009200504 NA 0.416666666666667
9_15 9 per 1.094 0.994 2 1 NA 315 NA 0.609964078621371 NA 0.5
9_15 9 per 1.094 0.994 2 1 231 NA 1.80808377387609 NA 0.583333333333333 NA
9_15 9 per 1.094 0.994 2 1 NA 304 NA 0.242349960436136 NA 0.666666666666667
9_15 9 per 1.094 0.994 2 1 220 301 1.30078313519847 0.142091564567436 0.75 0.75
9_15 9 per 1.094 0.994 2 1 NA NA NA NA NA NA
9_15 9 per 1.094 0.994 2 1 NA NA NA NA NA NA
9_15 9 per 1.094 0.994 2 1 NA 299 NA 0.0752526339883028 NA 1
9_15 9 per 1.094 0.994 2 1 202 287 0.470654817362358 -0.325780949486498 1.08333333333333 1.08333333333333
6_14 6 cont 1.063 0.9999 2 1 NA 312 NA 0.50970568275267 NA 0.333333333333333
6_14 6 cont 1.063 0.9999 2 1 NA NA NA NA NA NA
6_14 6 cont 1.063 0.9999 2 1 NA NA NA NA NA NA
6_14 6 cont 1.063 0.9999 2 1 NA 294 NA -0.091844692459531 NA 0.583333333333333
6_14 6 cont 1.063 0.9999 2 1 180 289 -0.543946459992885 -0.258942018907365 0.666666666666667 0.666666666666667
6_14 6 cont 1.063 0.9999 2 1 178 283 -0.636182939752453 -0.459458810644765 0.75 0.75
6_14 6 cont 1.063 0.9999 2 1 179 276 -0.590064699872669 -0.693395067671732 0.833333333333333 0.833333333333333
6_14 6 cont 1.063 0.9999 2 1 171 271 -0.95901061891094 -0.860492394119566 0.916666666666667 0.916666666666667
6_14 6 cont 1.063 0.9999 2 1 170 265 -1.00512885879072 -1.06100918585697 1 1
6_14 6 cont 1.063 0.9999 2 1 167 260 -1.14348357843007 -1.2281065123048 1.08333333333333 1.08333333333333
6_15 6 per 1.2462 1.1719 1 1 NA NA NA NA NA NA
6_15 6 per 1.2462 1.1719 1 1 NA NA NA NA NA NA
6_15 6 per 1.2462 1.1719 1 1 NA NA NA NA NA NA
6_15 6 per 1.2462 1.1719 1 1 NA NA NA NA NA NA
6_15 6 per 1.2462 1.1719 1 1 NA NA NA NA NA NA
6_15 6 per 1.2462 1.1719 1 1 NA 327 NA 1.01099766209617 NA 0.75
6_15 6 per 1.2462 1.1719 1 1 NA 324 NA 0.910739266227471 NA 0.833333333333333
6_15 6 per 1.2462 1.1719 1 1 NA NA NA NA NA NA
6_15 6 per 1.2462 1.1719 1 1 NA 312 NA 0.50970568275267 NA 1
6_15 6 per 1.2462 1.1719 1 1 NA 309 NA 0.40944728688397 NA 1.08333333333333
9_16 9 low 1.1046 1.0222 2 1 NA NA NA NA NA NA
9_16 9 low 1.1046 1.0222 2 1 NA NA NA NA NA NA
9_16 9 low 1.1046 1.0222 2 1 NA 307 NA 0.342608356304837 NA 0.5
9_16 9 low 1.1046 1.0222 2 1 NA NA NA NA NA NA
9_16 9 low 1.1046 1.0222 2 1 189 NA -0.128882301074831 NA 0.666666666666667 NA
9_16 9 low 1.1046 1.0222 2 1 NA NA NA NA NA NA
9_16 9 low 1.1046 1.0222 2 1 186 NA -0.267237020714183 NA 0.833333333333333 NA
9_16 9 low 1.1046 1.0222 2 1 NA NA NA NA NA NA
9_16 9 low 1.1046 1.0222 2 1 184 NA -0.35947350047375 NA 1 NA
9_16 9 low 1.1046 1.0222 2 1 182 NA -0.451709980233318 NA 1.08333333333333 NA
1_2 1 low 1.0701 0.9921 1 1 NA NA NA NA NA NA
1_2 1 low 1.0701 0.9921 1 1 187 NA -0.221118780834399 NA 0.416666666666667 NA
1_2 1 low 1.0701 0.9921 1 1 NA 307 NA 0.342608356304837 NA 0.5
1_2 1 low 1.0701 0.9921 1 1 188 NA -0.175000540954615 NA 0.583333333333333 NA
1_2 1 low 1.0701 0.9921 1 1 NA NA NA NA NA NA
1_2 1 low 1.0701 0.9921 1 1 179 NA -0.590064699872669 NA 0.75 NA
1_2 1 low 1.0701 0.9921 1 1 NA NA NA NA NA NA
1_2 1 low 1.0701 0.9921 1 1 173 284 -0.866774139151372 -0.426039345355198 0.916666666666667 0.916666666666667
1_2 1 low 1.0701 0.9921 1 1 NA NA NA NA NA NA
1_2 1 low 1.0701 0.9921 1 1 168 273 -1.09736533855029 -0.793653463540433 1.08333333333333 1.08333333333333
1_3 1 per 1.1467 1.0577 4 1 NA NA NA NA NA NA
1_3 1 per 1.1467 1.0577 4 1 229 NA 1.71584729411652 NA 0.416666666666667 NA
1_3 1 per 1.1467 1.0577 4 1 NA NA NA NA NA NA
1_3 1 per 1.1467 1.0577 4 1 NA 319 NA 0.743641939779638 NA 0.6
1_3 1 per 1.1467 1.0577 4 1 220 NA 1.30078313519847 NA 0.666666666666667 NA
1_3 1 per 1.1467 1.0577 4 1 NA 312 NA 0.50970568275267 NA 0.75
1_3 1 per 1.1467 1.0577 4 1 NA 306 NA 0.30918889101527 NA 0.833333333333333
1_3 1 per 1.1467 1.0577 4 1 204 300 0.562891297121926 0.10867209927787 0.916666666666667 0.916666666666667
1_3 1 per 1.1467 1.0577 4 1 206 NA 0.655127776881493 NA 1 NA
1_3 1 per 1.1467 1.0577 4 1 NA NA NA NA NA NA
1_4 1 per 1.2072 1.0884 1 1 217 NA 1.16242841555912 NA 0.333333333333333 NA
1_4 1 per 1.2072 1.0884 1 1 NA NA NA NA NA NA
1_4 1 per 1.2072 1.0884 1 1 NA 327 NA 1.01099766209617 NA 0.5
1_4 1 per 1.2072 1.0884 1 1 NA NA NA NA NA NA
1_4 1 per 1.2072 1.0884 1 1 192 NA 0.00947241856452012 NA 0.666666666666667 NA
1_4 1 per 1.2072 1.0884 1 1 NA NA NA NA NA NA
1_4 1 per 1.2072 1.0884 1 1 193 298 0.0555906584443039 0.041833168698736 0.833333333333333 0.85
1_4 1 per 1.2072 1.0884 1 1 NA NA NA NA NA NA
1_4 1 per 1.2072 1.0884 1 1 NA NA NA NA NA NA
1_4 1 per 1.2072 1.0884 1 1 184 NA -0.35947350047375 NA 1.08333333333333 NA
1_5 1 cont 1.2468 1.1055 2 5 212 NA 0.931837216160196 NA 0.333333333333333 NA
1_5 1 cont 1.2468 1.1055 2 5 NA NA NA NA NA NA
1_5 1 cont 1.2468 1.1055 2 5 204 NA 0.562891297121926 NA 0.5 NA
1_5 1 cont 1.2468 1.1055 2 5 NA 314 NA 0.576544613331804 NA 0.583333333333333
1_5 1 cont 1.2468 1.1055 2 5 196 303 0.193945378083655 0.20893049514657 0.666666666666667 0.666666666666667
1_5 1 cont 1.2468 1.1055 2 5 NA NA NA NA NA NA
1_5 1 cont 1.2468 1.1055 2 5 189 287 -0.128882301074831 -0.325780949486498 0.833333333333333 0.833333333333333
1_5 1 cont 1.2468 1.1055 2 5 NA NA NA NA NA NA
1_5 1 cont 1.2468 1.1055 2 5 NA 279 NA -0.593136671803032 NA 1
1_5 1 cont 1.2468 1.1055 2 5 178 NA -0.636182939752453 NA 1.08333333333333 NA
1_8 1 low 1.0249 0.9398 3 3 NA NA NA NA NA NA
1_8 1 low 1.0249 0.9398 3 3 176 NA -0.728419419512021 NA 0.416666666666667 NA
1_8 1 low 1.0249 0.9398 3 3 173 NA -0.866774139151372 NA 0.5 NA
1_8 1 low 1.0249 0.9398 3 3 169 NA -1.05124709867051 NA 0.583333333333333 NA
1_8 1 low 1.0249 0.9398 3 3 166 NA -1.18960181830986 NA 0.666666666666667 NA
1_8 1 low 1.0249 0.9398 3 3 164 NA -1.28183829806943 NA 0.75 NA
1_8 1 low 1.0249 0.9398 3 3 162 NA -1.37407477782899 NA 0.833333333333333 NA
1_8 1 low 1.0249 0.9398 3 3 158 NA -1.55854773734813 NA 0.916666666666667 NA
1_8 1 low 1.0249 0.9398 3 3 157 NA -1.60466597722791 NA 1 NA
1_8 1 low 1.0249 0.9398 3 3 155 NA -1.69690245698748 NA 1.08333333333333 NA
10_10 10 low 1.0335 0.8904 3 1 NA NA NA NA NA NA
10_10 10 low 1.0335 0.8904 3 1 NA NA NA NA NA NA
10_10 10 low 1.0335 0.8904 3 1 NA NA NA NA NA NA
10_10 10 low 1.0335 0.8904 3 1 NA NA NA NA NA NA
10_10 10 low 1.0335 0.8904 3 1 NA NA NA NA NA NA
10_10 10 low 1.0335 0.8904 3 1 NA NA NA NA NA NA
10_10 10 low 1.0335 0.8904 3 1 NA NA NA NA NA NA
10_10 10 low 1.0335 0.8904 3 1 NA NA NA NA NA NA
10_10 10 low 1.0335 0.8904 3 1 NA NA NA NA NA NA
10_10 10 low 1.0335 0.8904 3 1 NA NA NA NA NA NA
10_4 10 low 1.1316 NA 3 2 NA NA NA NA NA NA
10_4 10 low 1.1316 NA 3 2 213 NA 0.97795545603998 NA 0.416666666666667 NA
10_4 10 low 1.1316 NA 3 2 214 NA 1.02407369591976 NA 0.5 NA
10_4 10 low 1.1316 NA 3 2 210 NA 0.839600736400628 NA 0.583333333333333 NA
10_4 10 low 1.1316 NA 3 2 NA 272 NA -0.827072928829999 NA 0.7
10_4 10 low 1.1316 NA 3 2 205 NA 0.609009537001709 NA 0.75 NA
10_4 10 low 1.1316 NA 3 2 202 NA 0.470654817362358 NA 0.833333333333333 NA
10_4 10 low 1.1316 NA 3 2 198 NA 0.286181857843223 NA 0.916666666666667 NA
10_4 10 low 1.1316 NA 3 2 196 253 0.193945378083655 -1.46204276933177 1 1.03333333333333
10_4 10 low 1.1316 NA 3 2 193 NA 0.0555906584443039 NA 1.08333333333333 NA
11_1 11 low 0.9727 NA 2 NA 232 NA 1.85420201375587 NA 0.333333333333333 NA
11_1 11 low 0.9727 NA 2 NA NA NA NA NA NA NA
11_1 11 low 0.9727 NA 2 NA 223 NA 1.43913785483782 NA 0.5 NA
11_1 11 low 0.9727 NA 2 NA NA NA NA NA NA NA
11_1 11 low 0.9727 NA 2 NA 221 NA 1.34690137507825 NA 0.666666666666667 NA
11_1 11 low 0.9727 NA 2 NA NA NA NA NA NA NA
11_1 11 low 0.9727 NA 2 NA 214 NA 1.02407369591976 NA 0.833333333333333 NA
11_1 11 low 0.9727 NA 2 NA NA NA NA NA NA NA
11_1 11 low 0.9727 NA 2 NA 212 NA 0.931837216160196 NA 1 NA
11_1 11 low 0.9727 NA 2 NA NA NA NA NA NA NA
11_12 11 low 1.3416 1.2423 NA 1 NA NA NA NA NA NA
11_12 11 low 1.3416 1.2423 NA 1 NA NA NA NA NA NA
11_12 11 low 1.3416 1.2423 NA 1 NA NA NA NA NA NA
11_12 11 low 1.3416 1.2423 NA 1 NA NA NA NA NA NA
11_12 11 low 1.3416 1.2423 NA 1 NA NA NA NA NA NA
11_12 11 low 1.3416 1.2423 NA 1 NA NA NA NA NA NA
11_12 11 low 1.3416 1.2423 NA 1 NA NA NA NA NA NA
11_12 11 low 1.3416 1.2423 NA 1 NA NA NA NA NA NA
11_12 11 low 1.3416 1.2423 NA 1 NA NA NA NA NA NA
11_12 11 low 1.3416 1.2423 NA 1 NA NA NA NA NA NA
11_5 11 low 1.2957 1.2171 4 4 NA NA NA NA NA NA
11_5 11 low 1.2957 1.2171 4 4 209 265 0.793482496520845 -1.06100918585697 0.416666666666667 0.416666666666667
11_5 11 low 1.2957 1.2171 4 4 NA 260 NA -1.2281065123048 NA 0.5
11_5 11 low 1.2957 1.2171 4 4 203 256 0.516773057242142 -1.36178437346307 0.583333333333333 0.583333333333333
11_5 11 low 1.2957 1.2171 4 4 200 NA 0.37841833760279 NA 0.666666666666667 NA
11_5 11 low 1.2957 1.2171 4 4 199 NA 0.332300097723007 NA 0.75 NA
11_5 11 low 1.2957 1.2171 4 4 196 NA 0.193945378083655 NA 0.833333333333333 NA
11_5 11 low 1.2957 1.2171 4 4 195 239 0.147827138203872 -1.9299152833857 0.916666666666667 0.916666666666667
11_5 11 low 1.2957 1.2171 4 4 191 238 -0.0366458213152637 -1.96333474867527 1 1
11_5 11 low 1.2957 1.2171 4 4 190 234 -0.0827640611950475 -2.09701260983354 1.08333333333333 1.08333333333333
11_6 11 cont 1.3895 1.0709 1 1 NA NA NA NA NA NA
11_6 11 cont 1.3895 1.0709 1 1 NA NA NA NA NA NA
11_6 11 cont 1.3895 1.0709 1 1 NA 342 NA 1.51228964143967 NA 0.5
11_6 11 cont 1.3895 1.0709 1 1 NA NA NA NA NA NA
11_6 11 cont 1.3895 1.0709 1 1 NA NA NA NA NA NA
11_6 11 cont 1.3895 1.0709 1 1 NA NA NA NA NA NA
11_6 11 cont 1.3895 1.0709 1 1 197 322 0.240063617963439 0.843900335648338 0.833333333333333 0.833333333333333
